ticker,event_ticker,title,status,result,strike,volume,close_time,expiration_time
KXETH15M-25DEC121030-30,KXETH15M-25DEC121030,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-12T15:30:00Z,2025-12-19T15:30:00Z
KXETH15M-25DEC121015-15,KXETH15M-25DEC121015,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-12T15:15:00Z,2025-12-19T15:15:00Z
KXETH15M-25DEC121000-00,KXETH15M-25DEC121000,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-12T15:00:00Z,2025-12-19T15:00:00Z
KXETH15M-25DEC120945-45,KXETH15M-25DEC120945,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-12T14:45:00Z,2025-12-19T14:45:00Z
KXETH15M-25DEC120930-30,KXETH15M-25DEC120930,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-12T14:30:00Z,2025-12-19T14:30:00Z
KXETH15M-25DEC120915-15,KXETH15M-25DEC120915,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-12T14:15:00Z,2025-12-19T14:15:00Z
KXETH15M-25DEC120000-00,KXETH15M-25DEC120000,"ETH price up in next 15 mins?",finalized,yes,,7,2025-12-12T05:00:00Z,2025-12-19T05:00:00Z
KXETH15M-25DEC112345-45,KXETH15M-25DEC112345,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-12T04:45:00Z,2025-12-19T04:45:00Z
KXETH15M-25DEC112330-30,KXETH15M-25DEC112330,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-12T04:30:00Z,2025-12-19T04:30:00Z
KXETH15M-25DEC112315-15,KXETH15M-25DEC112315,"ETH price up in next 15 mins?",finalized,no,,14,2025-12-12T04:15:00Z,2025-12-19T04:15:00Z
KXETH15M-25DEC112300-00,KXETH15M-25DEC112300,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-12T04:00:00Z,2025-12-19T04:00:00Z
KXETH15M-25DEC112245-45,KXETH15M-25DEC112245,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-12T03:45:00Z,2025-12-19T03:45:00Z
KXETH15M-25DEC112230-30,KXETH15M-25DEC112230,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-12T03:30:00Z,2025-12-19T03:30:00Z
KXETH15M-25DEC112215-15,KXETH15M-25DEC112215,"ETH price up in next 15 mins?",finalized,no,,25,2025-12-12T03:15:00Z,2025-12-19T03:15:00Z
KXETH15M-25DEC112200-00,KXETH15M-25DEC112200,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-12T03:00:00Z,2025-12-19T03:00:00Z
KXETH15M-25DEC112145-45,KXETH15M-25DEC112145,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-12T02:45:00Z,2025-12-19T02:45:00Z
KXETH15M-25DEC112130-30,KXETH15M-25DEC112130,"ETH price up in next 15 mins?",finalized,yes,,19,2025-12-12T02:30:00Z,2025-12-19T02:30:00Z
KXETH15M-25DEC112115-15,KXETH15M-25DEC112115,"ETH price up in next 15 mins?",finalized,yes,,4,2025-12-12T02:15:00Z,2025-12-19T02:15:00Z
KXETH15M-25DEC112100-00,KXETH15M-25DEC112100,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-12T02:00:00Z,2025-12-19T02:00:00Z
KXETH15M-25DEC112045-45,KXETH15M-25DEC112045,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-12T01:45:00Z,2025-12-19T01:45:00Z
KXETH15M-25DEC112030-30,KXETH15M-25DEC112030,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-12T01:30:00Z,2025-12-19T01:30:00Z
KXETH15M-25DEC112015-15,KXETH15M-25DEC112015,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-12T01:15:00Z,2025-12-19T01:15:00Z
KXETH15M-25DEC112000-00,KXETH15M-25DEC112000,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-12T01:00:00Z,2025-12-19T01:00:00Z
KXETH15M-25DEC111945-45,KXETH15M-25DEC111945,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-12T00:45:00Z,2025-12-19T00:45:00Z
KXETH15M-25DEC111930-30,KXETH15M-25DEC111930,"ETH price up in next 15 mins?",finalized,yes,,92,2025-12-12T00:30:00Z,2025-12-19T00:30:00Z
KXETH15M-25DEC111915-15,KXETH15M-25DEC111915,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-12T00:15:00Z,2025-12-19T00:15:00Z
KXETH15M-25DEC111900-00,KXETH15M-25DEC111900,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-12T00:00:00Z,2025-12-19T00:00:00Z
KXETH15M-25DEC111845-45,KXETH15M-25DEC111845,"ETH price up in next 15 mins?",finalized,yes,,7,2025-12-11T23:45:00Z,2025-12-18T23:45:00Z
KXETH15M-25DEC111830-30,KXETH15M-25DEC111830,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-11T23:30:00Z,2025-12-18T23:30:00Z
KXETH15M-25DEC111815-15,KXETH15M-25DEC111815,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-11T23:15:00Z,2025-12-18T23:15:00Z
KXETH15M-25DEC111800-00,KXETH15M-25DEC111800,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-11T23:00:00Z,2025-12-18T23:00:00Z
KXETH15M-25DEC111745-45,KXETH15M-25DEC111745,"ETH price up in next 15 mins?",finalized,no,,30,2025-12-11T22:45:00Z,2025-12-18T22:45:00Z
KXETH15M-25DEC111730-30,KXETH15M-25DEC111730,"ETH price up in next 15 mins?",finalized,no,,16,2025-12-11T22:30:00Z,2025-12-18T22:30:00Z
KXETH15M-25DEC111715-15,KXETH15M-25DEC111715,"ETH price up in next 15 mins?",finalized,yes,,25,2025-12-11T22:15:00Z,2025-12-18T22:15:00Z
KXETH15M-25DEC111700-00,KXETH15M-25DEC111700,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-11T22:00:00Z,2025-12-18T22:00:00Z
KXETH15M-25DEC111645-45,KXETH15M-25DEC111645,"ETH price up in next 15 mins?",finalized,yes,,275,2025-12-11T21:45:00Z,2025-12-18T21:45:00Z
KXETH15M-25DEC111630-30,KXETH15M-25DEC111630,"ETH price up in next 15 mins?",finalized,yes,,32,2025-12-11T21:30:00Z,2025-12-18T21:30:00Z
KXETH15M-25DEC111615-15,KXETH15M-25DEC111615,"ETH price up in next 15 mins?",finalized,yes,,104,2025-12-11T21:15:00Z,2025-12-18T21:15:00Z
KXETH15M-25DEC111600-00,KXETH15M-25DEC111600,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-11T21:00:00Z,2025-12-18T21:00:00Z
KXETH15M-25DEC111545-45,KXETH15M-25DEC111545,"ETH price up in next 15 mins?",finalized,yes,,12,2025-12-11T20:45:00Z,2025-12-18T20:45:00Z
KXETH15M-25DEC111530-30,KXETH15M-25DEC111530,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-11T20:30:00Z,2025-12-18T20:30:00Z
KXETH15M-25DEC111515-15,KXETH15M-25DEC111515,"ETH price up in next 15 mins?",finalized,yes,,30,2025-12-11T20:15:00Z,2025-12-18T20:15:00Z
KXETH15M-25DEC111500-00,KXETH15M-25DEC111500,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-11T20:00:00Z,2025-12-18T20:00:00Z
KXETH15M-25DEC111445-45,KXETH15M-25DEC111445,"ETH price up in next 15 mins?",finalized,yes,,8,2025-12-11T19:45:00Z,2025-12-18T19:45:00Z
KXETH15M-25DEC111430-30,KXETH15M-25DEC111430,"ETH price up in next 15 mins?",finalized,yes,,63,2025-12-11T19:30:00Z,2025-12-18T19:30:00Z
KXETH15M-25DEC111415-15,KXETH15M-25DEC111415,"ETH price up in next 15 mins?",finalized,no,,22,2025-12-11T19:15:00Z,2025-12-18T19:15:00Z
KXETH15M-25DEC111400-00,KXETH15M-25DEC111400,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-11T19:00:00Z,2025-12-18T19:00:00Z
KXETH15M-25DEC111345-45,KXETH15M-25DEC111345,"ETH price up in next 15 mins?",finalized,yes,,38,2025-12-11T18:45:00Z,2025-12-18T18:45:00Z
KXETH15M-25DEC111330-30,KXETH15M-25DEC111330,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-11T18:30:00Z,2025-12-18T18:30:00Z
KXETH15M-25DEC111315-15,KXETH15M-25DEC111315,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-11T18:15:00Z,2025-12-18T18:15:00Z
KXETH15M-25DEC111300-00,KXETH15M-25DEC111300,"ETH price up in next 15 mins?",finalized,no,,20,2025-12-11T18:00:00Z,2025-12-18T18:00:00Z
KXETH15M-25DEC111245-45,KXETH15M-25DEC111245,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-11T17:45:00Z,2025-12-18T17:45:00Z
KXETH15M-25DEC111230-30,KXETH15M-25DEC111230,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-11T17:30:00Z,2025-12-18T17:30:00Z
KXETH15M-25DEC111215-15,KXETH15M-25DEC111215,"ETH price up in next 15 mins?",finalized,yes,,14,2025-12-11T17:15:00Z,2025-12-18T17:15:00Z
KXETH15M-25DEC111200-00,KXETH15M-25DEC111200,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-11T17:00:00Z,2025-12-18T17:00:00Z
KXETH15M-25DEC111145-45,KXETH15M-25DEC111145,"ETH price up in next 15 mins?",finalized,yes,,1,2025-12-11T16:45:00Z,2025-12-18T16:45:00Z
KXETH15M-25DEC111130-30,KXETH15M-25DEC111130,"ETH price up in next 15 mins?",finalized,yes,,1,2025-12-11T16:30:00Z,2025-12-18T16:30:00Z
KXETH15M-25DEC111115-15,KXETH15M-25DEC111115,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-11T16:15:00Z,2025-12-18T16:15:00Z
KXETH15M-25DEC111100-00,KXETH15M-25DEC111100,"ETH price up in next 15 mins?",finalized,yes,,1,2025-12-11T16:00:00Z,2025-12-18T16:00:00Z
KXETH15M-25DEC111045-45,KXETH15M-25DEC111045,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-11T15:45:00Z,2025-12-18T15:45:00Z
KXETH15M-25DEC111030-30,KXETH15M-25DEC111030,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-11T15:30:00Z,2025-12-18T15:30:00Z
KXETH15M-25DEC111015-15,KXETH15M-25DEC111015,"ETH price up in next 15 mins?",finalized,yes,,1,2025-12-11T15:15:00Z,2025-12-18T15:15:00Z
KXETH15M-25DEC111000-00,KXETH15M-25DEC111000,"ETH price up in next 15 mins?",finalized,no,,15,2025-12-11T15:00:00Z,2025-12-18T15:00:00Z
KXETH15M-25DEC110945-45,KXETH15M-25DEC110945,"ETH price up in next 15 mins?",finalized,no,,41,2025-12-11T14:45:00Z,2025-12-18T14:45:00Z
KXETH15M-25DEC110930-30,KXETH15M-25DEC110930,"ETH price up in next 15 mins?",finalized,no,,849,2025-12-11T14:30:00Z,2025-12-18T14:30:00Z
KXETH15M-25DEC110915-15,KXETH15M-25DEC110915,"ETH price up in next 15 mins?",finalized,yes,,10,2025-12-11T14:15:00Z,2025-12-18T14:15:00Z
KXETH15M-25DEC110000-00,KXETH15M-25DEC110000,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-11T05:00:00Z,2025-12-18T05:00:00Z
KXETH15M-25DEC102345-45,KXETH15M-25DEC102345,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-11T04:45:00Z,2025-12-18T04:45:00Z
KXETH15M-25DEC102330-30,KXETH15M-25DEC102330,"ETH price up in next 15 mins?",finalized,no,,10,2025-12-11T04:30:00Z,2025-12-18T04:30:00Z
KXETH15M-25DEC102315-15,KXETH15M-25DEC102315,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-11T04:15:00Z,2025-12-18T04:15:00Z
KXETH15M-25DEC102300-00,KXETH15M-25DEC102300,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-11T04:00:00Z,2025-12-18T04:00:00Z
KXETH15M-25DEC102245-45,KXETH15M-25DEC102245,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-11T03:45:00Z,2025-12-18T03:45:00Z
KXETH15M-25DEC102230-30,KXETH15M-25DEC102230,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-11T03:30:00Z,2025-12-18T03:30:00Z
KXETH15M-25DEC102215-15,KXETH15M-25DEC102215,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-11T03:15:00Z,2025-12-18T03:15:00Z
KXETH15M-25DEC102200-00,KXETH15M-25DEC102200,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-11T03:00:00Z,2025-12-18T03:00:00Z
KXETH15M-25DEC102145-45,KXETH15M-25DEC102145,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-11T02:45:00Z,2025-12-18T02:45:00Z
KXETH15M-25DEC102130-30,KXETH15M-25DEC102130,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-11T02:30:00Z,2025-12-18T02:30:00Z
KXETH15M-25DEC102115-15,KXETH15M-25DEC102115,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-11T02:15:00Z,2025-12-18T02:15:00Z
KXETH15M-25DEC102100-00,KXETH15M-25DEC102100,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-11T02:00:00Z,2025-12-18T02:00:00Z
KXETH15M-25DEC102045-45,KXETH15M-25DEC102045,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-11T01:45:00Z,2025-12-18T01:45:00Z
KXETH15M-25DEC102030-30,KXETH15M-25DEC102030,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-11T01:30:00Z,2025-12-18T01:30:00Z
KXETH15M-25DEC102015-15,KXETH15M-25DEC102015,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-11T01:15:00Z,2025-12-18T01:15:00Z
KXETH15M-25DEC102000-00,KXETH15M-25DEC102000,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-11T01:00:00Z,2025-12-18T01:00:00Z
KXETH15M-25DEC101945-45,KXETH15M-25DEC101945,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-11T00:45:00Z,2025-12-18T00:45:00Z
KXETH15M-25DEC101930-30,KXETH15M-25DEC101930,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-11T00:30:00Z,2025-12-18T00:30:00Z
KXETH15M-25DEC101915-15,KXETH15M-25DEC101915,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-11T00:15:00Z,2025-12-18T00:15:00Z
KXETH15M-25DEC101900-00,KXETH15M-25DEC101900,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-11T00:00:00Z,2025-12-18T00:00:00Z
KXETH15M-25DEC101845-45,KXETH15M-25DEC101845,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-10T23:45:00Z,2025-12-17T23:45:00Z
KXETH15M-25DEC101830-30,KXETH15M-25DEC101830,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-10T23:30:00Z,2025-12-17T23:30:00Z
KXETH15M-25DEC101815-15,KXETH15M-25DEC101815,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-10T23:15:00Z,2025-12-17T23:15:00Z
KXETH15M-25DEC101800-00,KXETH15M-25DEC101800,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-10T23:00:00Z,2025-12-17T23:00:00Z
KXETH15M-25DEC101745-45,KXETH15M-25DEC101745,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-10T22:45:00Z,2025-12-17T22:45:00Z
KXETH15M-25DEC101730-30,KXETH15M-25DEC101730,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-10T22:30:00Z,2025-12-17T22:30:00Z
KXETH15M-25DEC101715-15,KXETH15M-25DEC101715,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-10T22:15:00Z,2025-12-17T22:15:00Z
KXETH15M-25DEC101700-00,KXETH15M-25DEC101700,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-10T22:00:00Z,2025-12-17T22:00:00Z
KXETH15M-25DEC171800-00,KXETH15M-25DEC171800,"ETH price up in next 15 mins?",finalized,yes,2829,1,2025-12-17T23:00:00Z,2025-12-24T23:00:00Z
KXETH15M-25DEC171745-45,KXETH15M-25DEC171745,"ETH price up in next 15 mins?",finalized,no,2832,0,2025-12-17T22:45:00Z,2025-12-24T22:45:00Z
KXETH15M-25DEC171730-30,KXETH15M-25DEC171730,"ETH price up in next 15 mins?",finalized,yes,2825,5,2025-12-17T22:30:00Z,2025-12-24T22:30:00Z
KXETH15M-25DEC171715-15,KXETH15M-25DEC171715,"ETH price up in next 15 mins?",finalized,yes,2818,89,2025-12-17T22:15:00Z,2025-12-24T22:15:00Z
KXETH15M-25DEC171700-00,KXETH15M-25DEC171700,"ETH price up in next 15 mins?",finalized,yes,2816,3,2025-12-17T22:00:00Z,2025-12-24T22:00:00Z
KXETH15M-25DEC171645-45,KXETH15M-25DEC171645,"ETH price up in next 15 mins?",finalized,no,2819,0,2025-12-17T21:45:00Z,2025-12-24T21:45:00Z
KXETH15M-25DEC171630-30,KXETH15M-25DEC171630,"ETH price up in next 15 mins?",finalized,no,2826,12,2025-12-17T21:30:00Z,2025-12-24T21:30:00Z
KXETH15M-25DEC171615-15,KXETH15M-25DEC171615,"ETH price up in next 15 mins?",finalized,yes,2818,35,2025-12-17T21:15:00Z,2025-12-24T21:15:00Z
KXETH15M-25DEC171600-00,KXETH15M-25DEC171600,"ETH price up in next 15 mins?",finalized,no,2827,0,2025-12-17T21:00:00Z,2025-12-24T21:00:00Z
KXETH15M-25DEC171545-45,KXETH15M-25DEC171545,"ETH price up in next 15 mins?",finalized,no,2831,72,2025-12-17T20:45:00Z,2025-12-24T20:45:00Z
KXETH15M-25DEC171530-30,KXETH15M-25DEC171530,"ETH price up in next 15 mins?",finalized,yes,2807,82,2025-12-17T20:30:00Z,2025-12-24T20:30:00Z
KXETH15M-25DEC171515-15,KXETH15M-25DEC171515,"ETH price up in next 15 mins?",finalized,no,2819,286,2025-12-17T20:15:00Z,2025-12-24T20:15:00Z
KXETH15M-25DEC171500-00,KXETH15M-25DEC171500,"ETH price up in next 15 mins?",finalized,yes,2806,120,2025-12-17T20:00:00Z,2025-12-24T20:00:00Z
KXETH15M-25DEC171445-45,KXETH15M-25DEC171445,"ETH price up in next 15 mins?",finalized,no,2807,263,2025-12-17T19:45:00Z,2025-12-24T19:45:00Z
KXETH15M-25DEC171430-30,KXETH15M-25DEC171430,"ETH price up in next 15 mins?",finalized,yes,2798,55,2025-12-17T19:30:00Z,2025-12-24T19:30:00Z
KXETH15M-25DEC171415-15,KXETH15M-25DEC171415,"ETH price up in next 15 mins?",finalized,no,2810,251,2025-12-17T19:15:00Z,2025-12-24T19:15:00Z
KXETH15M-25DEC171400-00,KXETH15M-25DEC171400,"ETH price up in next 15 mins?",finalized,no,2825,0,2025-12-17T19:00:00Z,2025-12-24T19:00:00Z
KXETH15M-25DEC171345-45,KXETH15M-25DEC171345,"ETH price up in next 15 mins?",finalized,no,2849,9,2025-12-17T18:45:00Z,2025-12-24T18:45:00Z
KXETH15M-25DEC171330-30,KXETH15M-25DEC171330,"ETH price up in next 15 mins?",finalized,no,2851,1,2025-12-17T18:30:00Z,2025-12-24T18:30:00Z
KXETH15M-25DEC171315-15,KXETH15M-25DEC171315,"ETH price up in next 15 mins?",finalized,yes,2847,0,2025-12-17T18:15:00Z,2025-12-24T18:15:00Z
KXETH15M-25DEC171300-00,KXETH15M-25DEC171300,"ETH price up in next 15 mins?",finalized,no,2849,66,2025-12-17T18:00:00Z,2025-12-24T18:00:00Z
KXETH15M-25DEC171245-45,KXETH15M-25DEC171245,"ETH price up in next 15 mins?",finalized,no,2867,249,2025-12-17T17:45:00Z,2025-12-24T17:45:00Z
KXETH15M-25DEC171230-30,KXETH15M-25DEC171230,"ETH price up in next 15 mins?",finalized,yes,2857,6,2025-12-17T17:30:00Z,2025-12-24T17:30:00Z
KXETH15M-25DEC171215-15,KXETH15M-25DEC171215,"ETH price up in next 15 mins?",finalized,no,2862,1,2025-12-17T17:15:00Z,2025-12-24T17:15:00Z
KXETH15M-25DEC171200-00,KXETH15M-25DEC171200,"ETH price up in next 15 mins?",finalized,yes,2846,108,2025-12-17T17:00:00Z,2025-12-24T17:00:00Z
KXETH15M-25DEC171145-45,KXETH15M-25DEC171145,"ETH price up in next 15 mins?",finalized,no,2848,300,2025-12-17T16:45:00Z,2025-12-24T16:45:00Z
KXETH15M-25DEC171130-30,KXETH15M-25DEC171130,"ETH price up in next 15 mins?",finalized,no,2891,0,2025-12-17T16:30:00Z,2025-12-24T16:30:00Z
KXETH15M-25DEC171115-15,KXETH15M-25DEC171115,"ETH price up in next 15 mins?",finalized,no,2902,117,2025-12-17T16:15:00Z,2025-12-24T16:15:00Z
KXETH15M-25DEC171100-00,KXETH15M-25DEC171100,"ETH price up in next 15 mins?",finalized,no,2950,35,2025-12-17T16:00:00Z,2025-12-24T16:00:00Z
KXETH15M-25DEC171045-45,KXETH15M-25DEC171045,"ETH price up in next 15 mins?",finalized,no,3014,226,2025-12-17T15:45:00Z,2025-12-24T15:45:00Z
KXETH15M-25DEC171030-30,KXETH15M-25DEC171030,"ETH price up in next 15 mins?",finalized,no,3020,86,2025-12-17T15:30:00Z,2025-12-24T15:30:00Z
KXETH15M-25DEC171015-15,KXETH15M-25DEC171015,"ETH price up in next 15 mins?",finalized,yes,2989,201,2025-12-17T15:15:00Z,2025-12-24T15:15:00Z
KXETH15M-25DEC171000-00,KXETH15M-25DEC171000,"ETH price up in next 15 mins?",finalized,yes,2924,73,2025-12-17T15:00:00Z,2025-12-24T15:00:00Z
KXETH15M-25DEC170945-45,KXETH15M-25DEC170945,"ETH price up in next 15 mins?",finalized,no,2942,300,2025-12-17T14:45:00Z,2025-12-24T14:45:00Z
KXETH15M-25DEC170930-30,KXETH15M-25DEC170930,"ETH price up in next 15 mins?",finalized,yes,2941,627,2025-12-17T14:30:00Z,2025-12-24T14:30:00Z
KXETH15M-25DEC170915-15,KXETH15M-25DEC170915,"ETH price up in next 15 mins?",finalized,no,2945,327,2025-12-17T14:15:00Z,2025-12-24T14:15:00Z
KXETH15M-25DEC170000-00,KXETH15M-25DEC170000,"ETH price up in next 15 mins?",finalized,yes,2929,454,2025-12-17T05:00:00Z,2025-12-24T05:00:00Z
KXETH15M-25DEC162345-45,KXETH15M-25DEC162345,"ETH price up in next 15 mins?",finalized,no,2940,100,2025-12-17T04:45:00Z,2025-12-24T04:45:00Z
KXETH15M-25DEC162330-30,KXETH15M-25DEC162330,"ETH price up in next 15 mins?",finalized,no,2948,257,2025-12-17T04:30:00Z,2025-12-24T04:30:00Z
KXETH15M-25DEC162315-15,KXETH15M-25DEC162315,"ETH price up in next 15 mins?",finalized,yes,2947,357,2025-12-17T04:15:00Z,2025-12-24T04:15:00Z
KXETH15M-25DEC162300-00,KXETH15M-25DEC162300,"ETH price up in next 15 mins?",finalized,no,2948,151,2025-12-17T04:00:00Z,2025-12-24T04:00:00Z
KXETH15M-25DEC162245-45,KXETH15M-25DEC162245,"ETH price up in next 15 mins?",finalized,no,2951,171,2025-12-17T03:45:00Z,2025-12-24T03:45:00Z
KXETH15M-25DEC162230-30,KXETH15M-25DEC162230,"ETH price up in next 15 mins?",finalized,no,2956,333,2025-12-17T03:30:00Z,2025-12-24T03:30:00Z
KXETH15M-25DEC162215-15,KXETH15M-25DEC162215,"ETH price up in next 15 mins?",finalized,no,2959,567,2025-12-17T03:15:00Z,2025-12-24T03:15:00Z
KXETH15M-25DEC162200-00,KXETH15M-25DEC162200,"ETH price up in next 15 mins?",finalized,yes,2955,377,2025-12-17T03:00:00Z,2025-12-24T03:00:00Z
KXETH15M-25DEC162145-45,KXETH15M-25DEC162145,"ETH price up in next 15 mins?",finalized,yes,2947,26,2025-12-17T02:45:00Z,2025-12-24T02:45:00Z
KXETH15M-25DEC162130-30,KXETH15M-25DEC162130,"ETH price up in next 15 mins?",finalized,yes,2944,262,2025-12-17T02:30:00Z,2025-12-24T02:30:00Z
KXETH15M-25DEC162115-15,KXETH15M-25DEC162115,"ETH price up in next 15 mins?",finalized,no,2952,227,2025-12-17T02:15:00Z,2025-12-24T02:15:00Z
KXETH15M-25DEC162100-00,KXETH15M-25DEC162100,"ETH price up in next 15 mins?",finalized,no,2956,422,2025-12-17T02:00:00Z,2025-12-24T02:00:00Z
KXETH15M-25DEC162045-45,KXETH15M-25DEC162045,"ETH price up in next 15 mins?",finalized,no,2961,421,2025-12-17T01:45:00Z,2025-12-24T01:45:00Z
KXETH15M-25DEC162030-30,KXETH15M-25DEC162030,"ETH price up in next 15 mins?",finalized,yes,2954,305,2025-12-17T01:30:00Z,2025-12-24T01:30:00Z
KXETH15M-25DEC162015-15,KXETH15M-25DEC162015,"ETH price up in next 15 mins?",finalized,yes,2949,3,2025-12-17T01:15:00Z,2025-12-24T01:15:00Z
KXETH15M-25DEC162000-00,KXETH15M-25DEC162000,"ETH price up in next 15 mins?",finalized,yes,2945,86,2025-12-17T01:00:00Z,2025-12-24T01:00:00Z
KXETH15M-25DEC161945-45,KXETH15M-25DEC161945,"ETH price up in next 15 mins?",finalized,no,2950,306,2025-12-17T00:45:00Z,2025-12-24T00:45:00Z
KXETH15M-25DEC161930-30,KXETH15M-25DEC161930,"ETH price up in next 15 mins?",finalized,no,2951,339,2025-12-17T00:30:00Z,2025-12-24T00:30:00Z
KXETH15M-25DEC161915-15,KXETH15M-25DEC161915,"ETH price up in next 15 mins?",finalized,no,2962,64,2025-12-17T00:15:00Z,2025-12-24T00:15:00Z
KXETH15M-25DEC161900-00,KXETH15M-25DEC161900,"ETH price up in next 15 mins?",finalized,yes,2961,132,2025-12-17T00:00:00Z,2025-12-24T00:00:00Z
KXETH15M-25DEC161845-45,KXETH15M-25DEC161845,"ETH price up in next 15 mins?",finalized,yes,2952,11,2025-12-16T23:45:00Z,2025-12-23T23:45:00Z
KXETH15M-25DEC161830-30,KXETH15M-25DEC161830,"ETH price up in next 15 mins?",finalized,yes,2951,28,2025-12-16T23:30:00Z,2025-12-23T23:30:00Z
KXETH15M-25DEC161815-15,KXETH15M-25DEC161815,"ETH price up in next 15 mins?",finalized,no,2954,448,2025-12-16T23:15:00Z,2025-12-23T23:15:00Z
KXETH15M-25DEC161800-00,KXETH15M-25DEC161800,"ETH price up in next 15 mins?",finalized,no,2959,107,2025-12-16T23:00:00Z,2025-12-23T23:00:00Z
KXETH15M-25DEC161745-45,KXETH15M-25DEC161745,"ETH price up in next 15 mins?",finalized,yes,2955,231,2025-12-16T22:45:00Z,2025-12-23T22:45:00Z
KXETH15M-25DEC161730-30,KXETH15M-25DEC161730,"ETH price up in next 15 mins?",finalized,yes,2946,78,2025-12-16T22:30:00Z,2025-12-23T22:30:00Z
KXETH15M-25DEC161715-15,KXETH15M-25DEC161715,"ETH price up in next 15 mins?",finalized,no,2950,52,2025-12-16T22:15:00Z,2025-12-23T22:15:00Z
KXETH15M-25DEC161700-00,KXETH15M-25DEC161700,"ETH price up in next 15 mins?",finalized,no,2956,216,2025-12-16T22:00:00Z,2025-12-23T22:00:00Z
KXETH15M-25DEC161645-45,KXETH15M-25DEC161645,"ETH price up in next 15 mins?",finalized,yes,2948,21,2025-12-16T21:45:00Z,2025-12-23T21:45:00Z
KXETH15M-25DEC161630-30,KXETH15M-25DEC161630,"ETH price up in next 15 mins?",finalized,yes,2941,248,2025-12-16T21:30:00Z,2025-12-23T21:30:00Z
KXETH15M-25DEC161615-15,KXETH15M-25DEC161615,"ETH price up in next 15 mins?",finalized,no,2948,12,2025-12-16T21:15:00Z,2025-12-23T21:15:00Z
